proj_id,regis_id,proj_name_th,proj_name_en,proj_abbr_name,fund_status,unique_id,Firm Name,permit_us_investment,AIMC Category,type,last_upd_date,asset_lv3_name,asset_lv3_code,asset_lv2_name,asset_lv2_code,asset_lv1_name,asset_lv1_code,status
M0405_2549,332_2549,กองทุนเปิดเค หุ้นทุนเพื่อการเลี้ยงชีพ,K Equity RMF,KEQRMF,RG,C0000000021,Kasikorn Asset Management Co. Ltd,N,Equity General,RMF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0679_2557,MF0797_2557,กองทุนเปิดเค ยูโรเปียน หุ้นทุนเพื่อการเลี้ยงชีพ,K European Equity RMF,KEURMF,RG,C0000000021,Kasikorn Asset Management Co. Ltd,N,European Equity,RMF,2018-12-17T05:05:56,European Equity,EQEU,ตราสารทุนยุโรป,EQEU,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0427_2550,370_2550,กองทุนเปิดกรุงศรีบริคสตาร์,Krungsri BRIC Stars,KF-BRIC,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Emerging Market,Other,2018-12-17T05:05:56,Emerging Market,EQGEM,ตลาดเกิดใหม่,EQGEM,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0009_2553,037_2553,กองทุนเปิดกรุงศรีไชน่าอิควิตี้,Krungsri China Equity,KF-CHINA,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Greater China Equity,Other,2018-12-17T05:05:56,Greater China Equity,EQCH,ตราสารทุนจีน,EQCHINA,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0588_2558,MF0560_2558,กองทุนเปิดกรุงศรีคอลเล็คทีฟโกลบอลอินคัม,Krungsri Collective Global Income,KF-CINCOME,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Foreign Investment Allocation,Other,2018-12-17T05:05:56,Foreign Investment Allocation,,,,,,unavailable
M0484_2559,MF0428_2559,กองทุนเปิดกรุงศรีโกลบอลคอลเล็คทีฟสมาร์ทอินคัม,Krungsri Global Collective Smart Income,KF-CSINCOM,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Global Bond Fully F/X Hedge,Other,2018-12-17T05:05:56,Global Bond Fully F/X Hedge,FIXGLH,พันธบัตรต่างประเทศ,BONDINT,พันธบัตร,BOND-TH,avaliable
M0862_2555,MF0784_2555,กองทุนเปิดกรุงศรีอีเมอร์จิ้งโลคอลอินเวสเม้นท์,Krungsri Emerging Local Investment,KF-ELI,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Emerging Market Bond Fully F/X Hedge,Other,2018-12-17T05:05:56,Emerging Market Bond Fully F/X Hedge,FIXEMH,พันธบัตรต่างประเทศ,BONDINT,พันธบัตร,BOND-TH,avaliable
M0729_2555,MF0686_2555,กองทุนเปิดกรุงศรีอีเมอร์จิ้งมาร์เก็ตส์อิควิตี้,Krungsri Emerging Markets Equity,KF-EM,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Emerging Market,Other,2018-12-17T05:05:56,Emerging Market,EQGEM,ตลาดเกิดใหม่,EQGEM,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0309_2556,MF0337_2556,กองทุนเปิดกรุงศรียุโรปอิควิตี้,Krungsri Europe Equity,KF-EUROPE,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,European Equity,Other,2018-12-17T05:05:56,European Equity,EQEU,ตราสารทุนยุโรป,EQEU,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0285_2550,222_2550,กองทุนเปิดกรุงศรีโกลบอลไฮเพย์เอาท์,Krungsri Global High Payout,KF-GBLVAL,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0317_2559,MF0331_2559,กองทุนเปิดกรุงศรีโกลบอลแบรนด์อิควิตี้ปันผล,Krungsri Global Brands Equity Dividend,KF-GBRAND,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0240_2559,MF0258_2559,กองทุนเปิดกรุงศรีโกลบอลอิควิตี้ลองชอร์ต,Krungsri Global Equity Long Short,KF-GLS,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0037_2552,055_2552,กองทุนเปิดกรุงศรีโกลด์,Krungsri Gold,KF-GOLD,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Commodities Precious Metals,Other,2018-12-17T05:05:56,Commodities Precious Metals,COMPM,ทองคำ,GOLD,ทองคำ,GOLD,avaliable
M0075_2559,MF0144_2559,กองทุนเปิดกรุงศรีโกลบอลพร็อพเพอร์ตี้ปันผล,Krungsri Global Property Dividend,KF-GPROPD,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Fund of Property Fund - Foreign,Other,2018-12-17T05:05:56,Fund of Property Fund - Foreign,PRFOPFR,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,avaliable
M0693_2559,MF0064_2560,กองทุนเปิดกรุงศรีโกลบอลเทคโนโลยีอิควิตี้,Krungsri Global Technology Equity,KF-GTECH,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0132_2558,MF0252_2558,กองทุนเปิดกรุงศรีเกรทเทอร์ไชน่าอิควิตี้เฮดจ์ปันผล,Krungsri Greater China Equity Hedged Div,KF-HCHINAD,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Greater China Equity,Other,2018-12-17T05:05:56,Greater China Equity,EQCH,ตราสารทุนจีน,EQCHINA,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0814_2557,MF0762_2557,กองทุนเปิดกรุงศรียุโรปอิควิตี้เฮดจ์,Krungsri Europe Equity Hedge,KF-HEUROPE,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,European Equity,Other,2018-12-17T05:05:56,European Equity,EQEU,ตราสารทุนยุโรป,EQEU,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0389_2555,MF0436_2555,กองทุนเปิดกรุงศรีโกลด์เฮดจ์,Krungsri Gold Hedged,KF-HGOLD,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Commodities Precious Metals,Other,2018-12-17T05:05:56,Commodities Precious Metals,COMPM,ทองคำ,GOLD,ทองคำ,GOLD,avaliable
M1257_2557,MF0080_2558,กองทุนเปิดกรุงศรีเจแปนเฮดจ์ปันผล,Krungsri Japan Hedged Dividend,KF-HJAPAND,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Japan Equity,Other,2018-12-17T05:05:56,Japan Equity,EQJP,ตราสารทุนญี่ปุ่น,EQJP,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0096_2560,MF0149_2560,กองทุนเปิดกรุงศรีเจแปนอิควิตี้อินเด็กซ์เฮดจ์เอฟเอ็กซ์,Krungsri Japan Equity Index Hedged FX,KF-HJPINDX,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Japan Equity,Other,2018-12-17T05:05:56,Japan Equity,EQJP,ตราสารทุนญี่ปุ่น,EQJP,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0283_2560,MF0277_2560,กองทุนเปิดกรุงศรียูเอสสมอล-มิดแคปอิควิตี้เฮดจ์เอฟเอ็กซ์,Krungsri US Small-Mid Cap Equity Hdg FX,KF-HSMUS,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,US Equity,Other,2018-12-17T05:05:56,US Equity,EQUS,ตราสารทุนสหรัฐฯ,EQUS,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0071_2560,MF0150_2560,กองทุนเปิดกรุงศรียูเอสอิควิตี้อินเด็กซ์เฮดจ์เอฟเอ็กซ์,Krungsri US Equity Index Hedged FX,KF-HUSINDX,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,US Equity,Other,2018-12-17T05:05:56,US Equity,EQUS,ตราสารทุนสหรัฐฯ,EQUS,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M1078_2557,MF0827_2557,กองทุนเปิดกรุงศรีโกลบอลอินคัม,Krungsri Global Income,KF-INCOME,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Foreign Investment Allocation,Other,2018-12-17T05:05:56,Foreign Investment Allocation,,,,,,unavailable
M0418_2560,MF0398_2560,กองทุนเปิดกรุงศรีอินเดียอิควิตี้,Krungsri India Equity,KF-INDIA,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,India Equity,Other,2018-12-17T05:05:56,India Equity,EQIN,ตราสารทุนอินเดีย,EQINDIA,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0178_2560,MF0225_2560,กองทุนเปิดกรุงศรีเจแปนสมอลแคปอิควิตี้,Krungsri Japan Small Cap Equity,KF-JPSCAP,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Japan Equity,Other,2018-12-17T05:05:56,Japan Equity,EQJP,ตราสารทุนญี่ปุ่น,EQJP,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0238_2560,MF0227_2560,กองทุนเปิดกรุงศรีเจแปนสมอลแคปอิควิตี้ปันผล,Krungsri Japan Small Cap Equity Dividend,KF-JPSCAPD,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Japan Equity,Other,2018-12-17T05:05:56,Japan Equity,EQJP,ตราสารทุนญี่ปุ่น,EQJP,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0028_2553,063_2553,กองทุนเปิดกรุงศรีลาตินอเมริกาอิควิตี้,Krungsri Latin America Equity,KF-LATAM,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Emerging Market,Other,2018-12-17T05:05:56,Emerging Market,EQGEM,ตลาดเกิดใหม่,EQGEM,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0124_2552,166_2552,กองทุนเปิดกรุงศรีออยล์,Krungsri Oil,KF-OIL,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Commodities Energy,Other,2018-12-17T05:05:56,Commodities Energy,COMENG,น้ำมัน,COMMO,น้ำมัน,COMMO,avaliable
M0291_2549,056_2550,กองทุนเปิดกรุงศรีโอเรียนทัลเฟล็กซ์,Krungsri Oriental Flexible,KF-ORTFLEX,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Miscellaneous,Other,2018-12-17T05:05:56,Miscellaneous,,อสังหาฯ,REIT,อสังหาฯ,REIT-TH,unavailable
M0440_2559,MF0429_2559,กองทุนเปิดกรุงศรีโกลบอลสมาร์ทอินคัม,Krungsri Global Smart Income,KF-SINCOME,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Global Bond Fully F/X Hedge,Other,2018-12-17T05:05:56,Global Bond Fully F/X Hedge,FIXGLH,พันธบัตรต่างประเทศ,BONDINT,พันธบัตร,BOND-TH,avaliable
M0515_2557,MF0631_2557,กองทุนเปิดกรุงศรีโกลบอลสมอล-มิดแคปอิควิตี้ปันผล,Krungsri Global Small-Mid Cap Equity Div,KF-SMCAPD,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Global Equity,Other,2018-12-17T05:05:56,Global Equity,EQGL,ตลาดโลก,EQGL,ตลาดโลก,EQGL,avaliable
M0747_2553,664_2553,กองทุนเปิดกรุงศรีโทเทิลรีเทิร์นบอนด์,Krungsri Total Return Bond,KF-TRB,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Global Bond Fully F/X Hedge,Other,2018-12-17T05:05:56,Global Bond Fully F/X Hedge,FIXGLH,พันธบัตรต่างประเทศ,BONDINT,พันธบัตร,BOND-TH,avaliable
M0301_2554,MF0282_2555,กองทุนเปิดกรุงศรียูเอสอิควิตี้,Krungsri US Equity,KF-US,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,US Equity,Other,2018-12-17T05:05:56,US Equity,EQUS,ตราสารทุนสหรัฐฯ,EQUS,ตลาดพัฒนาแล้ว,EQDEL,avaliable
M0458_2559,MF0463_2559,กองทุนเปิดกรุงศรีแอคทีฟตราสารหนี้,Krungsri Active Fixed Income,KFAFIX,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",Y,Mid Term General Bond,Other,2018-12-17T05:05:56,Mid Term General Bond,FIXMIDGEN,พันธบัตรไทย,BONDTH,พันธบัตร,BOND-TH,avaliable
M0718_2546,015_2547,กองทุนเปิดกรุงศรีตราสารเงิน,Krungsri Cash Management,KFCASH,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",Y,Money Market Government,Other,2018-12-17T05:05:56,Money Market Government,FIXMMGOV,ตลาดเงิน,CASHTH,ตลาดเงิน,CASH-TH,avaliable
M0401_2550,399_2550,กองทุนเปิดกรุงศรีตราสารเงินพลัส,Krungsri Cash Plus,KFCASHPLUS,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",Y,Money Market General,Other,2018-12-17T05:05:56,Money Market General,FIXMMGEN,ตลาดเงิน,CASHTH,ตลาดเงิน,CASH-TH,avaliable
M0762_2547,083_2547,กองทุนเปิดกรุงศรีตราสารเงินเพื่อการเลี้ยงชีพ,Krungsri Cash RMF,KFCASHRMF,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",Y,Money Market Government,RMF,2018-12-17T05:05:56,Money Market Government,FIXMMGOV,ตลาดเงิน,CASHTH,ตลาดเงิน,CASH-TH,avaliable
M0487_2560,MF0428_2560,กองทุนเปิดกรุงศรีเกรทเทอร์ไชน่าอิควิตี้เฮดจ์เอฟเอ็กซ์เพื่อการเลี้ยงชีพ,Krungsri Greater China Equity Hdg FX RMF,KFCHINARMF,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",N,Greater China Equity,RMF,2018-12-17T05:05:56,Greater China Equity,EQCH,ตราสารทุนจีน,EQCHINA,ตราสารทุนตลาดเกิดใหม่,EQEM,avaliable
M0460_2550,412_2550,กองทุนเปิดกรุงศรีหุ้นปันผลเพื่อการเลี้ยงชีพ,Krungsri Dividend Stock RMF,KFDIVRMF,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",Y,Equity General,RMF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0058_2547,026_2547,กองทุนเปิดกรุงศรีหุ้นไดนามิคปันผล,Krungsri Dynamic Dividend,KFDNM-D,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0530_2546,062_2546,กองทุนเปิดกรุงศรีหุ้นไดนามิค,Krungsri Dynamic,KFDYNAMIC,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",Y,Equity General,Other,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0532_2550,310_2550,กองทุนเปิดกรุงศรีเอ็นแฮนซ์เซ็ท 50,Krungsri Enhanced SET50,KFENSET50,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",Y,Equity Large Cap,Other,2018-12-17T05:05:56,Equity Large Cap,EQLARGE,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
M0170_2549,155_2549,กองทุนเปิดกรุงศรีอิควิตี้เพื่อการเลี้ยงชีพ,Krungsri Equity RMF,KFEQRMF,RG,C0000000709,"Krungsri Asset Management Co., Ltd.",Y,Equity General,RMF,2018-12-17T05:05:56,Equity General,EQGEN,ตราสารทุนไทย,EQTH,ตราสารทุนไทย,EQ-TH,avaliable
